repo,cbo_mean_mean,cbo_mean_median,cbo_mean_std,cbo_sum_mean,cbo_sum_median,cbo_sum_std,wmc_mean_mean,wmc_mean_median,wmc_mean_std,wmc_sum_mean,wmc_sum_median,wmc_sum_std,loc_sum_mean,loc_sum_median,loc_sum_std,loc_mean_mean,loc_mean_median,loc_mean_std,fanout_sum_mean,fanout_sum_median,fanout_sum_std,fanin_sum_mean,fanin_sum_median,fanin_sum_std,loopQty_sum_mean,loopQty_sum_median,loopQty_sum_std,comparisonsQty_sum_mean,comparisonsQty_sum_median,comparisonsQty_sum_std,methodsInvokedQty_sum_mean,methodsInvokedQty_sum_median,methodsInvokedQty_sum_std,methodsInvokedLocalQty_sum_mean,methodsInvokedLocalQty_sum_median,methodsInvokedLocalQty_sum_std,methodsInvokedIndirectLocalQty_sum_mean,methodsInvokedIndirectLocalQty_sum_median,methodsInvokedIndirectLocalQty_sum_std,hasJavaDoc_ratio_mean,hasJavaDoc_ratio_median,hasJavaDoc_ratio_std,stars,releases_count,idade
enso-org_enso,5.016615793056626,5.016615793056626,4.858705496673212,22199.0,22199.0,1236.022653514085,5.7385986433378084,5.7385986433378084,5.724406698293262,24683.5,24683.5,10.606601717798213,104374.0,104374.0,16568.92609676318,26.180865433652443,26.180865433652443,28.046425812215798,14321.0,14321.0,2542.755985146825,7878.0,7878.0,3778.77863866091,1271.0,1271.0,0.0,3183.0,3183.0,0.0,20485.0,20485.0,28970.16482521285,2116.5,2116.5,2993.183004762656,2375.5,2375.5,3359.4643174172875,0.08791284089351785,0.08791284089351785,0.12432753189836099,,,
eugenp_tutorials,3.235293073422554,3.235293073422554,2.7688066489219887,112533.0,112533.0,15661.000989719654,2.721266264095235,2.721266264095235,2.0741098035985694,99664.0,99664.0,22.627416997969522,477062.0,477062.0,70774.31772896154,13.760991206371562,13.760991206371562,11.857474701378525,80492.5,80492.5,25880.815298208825,32040.5,32040.5,10219.81430848917,4154.5,4154.5,0.7071067811865476,7317.5,7317.5,7.7781745930520225,111737.0,111737.0,158019.98081888253,4526.5,4526.5,6401.437690081815,4047.5,4047.5,5724.029393705102,0.01490122508593225,0.01490122508593225,0.021073514612499577,,,
exadel-inc_CompreFace,6.613015908470454,6.613015908470454,5.711493441491594,3019.5,3019.5,745.9976541518076,2.550790459881369,2.550790459881369,1.7607034312770533,1264.0,1264.0,0.0,6875.5,6875.5,1259.3571772932412,14.752086280495371,14.752086280495371,12.11872841389882,1960.0,1960.0,923.481456229631,1059.5,1059.5,177.48380207782344,18.0,18.0,0.0,75.0,75.0,0.0,3056.5,3056.5,4322.543753393365,124.5,124.5,176.06958851545033,126.0,126.0,178.19090885900997,0.00568181818181815,0.00568181818181815,0.008035304331665266,,,
facebook_buck,5.567873802198685,5.567873802198685,4.768822454890614,111394.0,111394.0,21546.957836316476,5.248949057940791,5.248949057940791,5.0903410090318335,95150.0,95150.0,32.526911934581186,452159.0,452159.0,72734.41772641065,26.884104454138484,26.884104454138484,28.192835489329696,76166.5,76166.5,217.08178182427008,35227.5,35227.5,21329.876054492204,5231.0,5231.0,2.8284271247461903,10114.0,10114.0,11.313708498984761,115864.0,115864.0,163856.44019079627,10517.0,10517.0,14873.28403547784,11203.5,11203.5,15844.14164604697,0.08935476599212745,0.08935476599212745,0.12636672192874085,,,
facebookarchive_rebound,4.473440065681445,4.473440065681445,2.5652649704671577,832.0,832.0,403.0508652763321,5.528078817733991,5.528078817733991,5.137612619694968,796.5,796.5,0.7071067811865476,3744.5,3744.5,495.68185361176984,27.57495894909688,27.57495894909688,27.568688473660146,504.5,504.5,185.969083452062,327.5,327.5,217.08178182427008,33.0,33.0,0.0,121.0,121.0,0.0,609.0,609.0,861.2560594852149,60.5,60.5,85.55992052357225,55.5,55.5,78.48885271170677,0.1369047619047619,0.1369047619047619,0.1936125710391737,,,
ffay_lanproxy,4.430523028883685,4.430523028883685,2.556293133235677,516.5,516.5,174.65537495307723,4.473588342440801,4.473588342440801,3.730020470521387,448.0,448.0,0.0,2507.0,2507.0,227.6883835420683,25.981980223783502,25.981980223783502,23.14675316500023,327.0,327.0,84.8528137423857,189.5,189.5,89.80256121069154,23.0,23.0,0.0,83.0,83.0,0.0,412.5,412.5,583.3630944789018,17.0,17.0,24.041630560342615,13.5,13.5,19.091883092036785,0.0717213114754098,0.0717213114754098,0.10142925139970964,,,
florent37_MaterialViewPager,3.654775604142693,3.654775604142693,2.930953539509718,251.0,251.0,1.4142135623730951,4.489211737629459,4.489211737629459,3.5829320302182572,309.0,309.0,0.0,1503.0,1503.0,159.80613254815975,22.762370540851553,22.762370540851553,19.74935406925051,170.0,170.0,42.42640687119285,81.0,81.0,41.012193308819754,6.0,6.0,0.0,75.0,75.0,0.0,187.0,187.0,264.45793616376875,16.5,16.5,23.33452377915607,20.0,20.0,28.284271247461902,0.10443037974683544,0.10443037974683544,0.14768685936174727,,,
frohoff_ysoserial,4.974112021857923,4.974112021857923,3.819632409138972,876.5,876.5,62.932503525602726,3.529918032786885,3.529918032786885,2.5268441505843864,638.0,638.0,0.0,3444.0,3444.0,575.5849198858497,20.194740437158472,20.194740437158472,16.824794424322704,566.5,566.5,125.15790027001891,310.0,310.0,62.22539674441618,25.0,25.0,0.0,85.0,85.0,0.0,594.0,594.0,840.0428560496184,59.0,59.0,83.43860018001261,57.0,57.0,80.61017305526642,0.0081967213114754,0.0081967213114754,0.011591914445681093,,,
fuzhengwei_itstack-demo-design,2.6026162790697676,2.6026162790697676,2.160375659962388,831.0,831.0,80.61017305526642,2.841844315245478,2.841844315245478,2.1706762141715332,941.0,941.0,0.0,3643.5,3643.5,492.8534264870236,11.571915374677005,11.571915374677005,9.89316843214175,484.0,484.0,87.68124086713189,347.0,347.0,7.0710678118654755,38.0,38.0,0.0,73.0,73.0,0.0,399.0,399.0,564.2712113868649,15.0,15.0,21.213203435596427,11.5,11.5,16.263455967290593,0.0333333333333333,0.0333333333333333,0.04714045207910312,,,
gedoor_MyBookshelf,5.259650680050661,5.259650680050661,4.122768003206192,8200.5,8200.5,3862.9243456221093,8.572173459800412,8.572173459800412,9.083977704878292,10026.0,10026.0,8.48528137423857,45468.0,45468.0,4111.1188258185875,40.718401421744886,40.718401421744886,44.67644273698398,5461.5,5461.5,1970.706599166908,2739.0,2739.0,1892.2177464552012,485.0,485.0,0.0,1851.0,1851.0,0.0,7450.5,7450.5,10536.598146460745,759.0,759.0,1073.3880938411792,895.5,895.5,1266.4282451051067,0.08363714346986915,0.08363714346986915,0.1182807826132333,,,
geeeeeeeeek_WeChatLuckyMoney,3.8380952380952382,3.8380952380952382,3.7308300645461654,119.0,119.0,24.041630560342615,6.561904761904762,6.561904761904762,5.602979447116263,221.0,221.0,0.0,889.0,889.0,59.39696961966999,27.149019607843137,27.149019607843137,24.302289530662367,83.5,83.5,41.71930009000631,35.5,35.5,17.67766952966369,8.0,8.0,0.0,43.0,43.0,0.0,181.0,181.0,255.9726547895302,15.5,15.5,21.920310216782973,12.0,12.0,16.97056274847714,0.02352941176470585,0.02352941176470585,0.03327561323230808,,,
geekxh_hello-algorithm,5.583333333333333,5.583333333333333,5.774705379690137,17.5,17.5,16.263455967290593,7.583333333333333,7.583333333333333,1.5320646925708525,26.0,26.0,0.0,56.5,56.5,6.363961030678928,16.666666666666664,16.666666666666664,5.185449728701345,14.0,14.0,15.556349186104045,3.5,3.5,0.7071067811865476,3.0,3.0,0.0,10.0,10.0,0.0,2.0,2.0,2.8284271247461903,1.5,1.5,2.1213203435596424,1.5,1.5,2.1213203435596424,0.25,0.25,0.3535533905932738,,,
gephi_gephi,7.375782650222359,7.375782650222359,0.8155819643749117,58500.5,58500.5,59761.129611981065,6.002479629900659,6.002479629900659,5.795420045220174,24130.0,24130.0,0.0,114194.0,114194.0,16112.135116116671,30.34129524527539,30.34129524527539,31.43451966318152,49690.5,49690.5,55181.90609701698,8810.0,8810.0,4579.223514964082,1782.0,1782.0,0.0,3673.0,3673.0,0.0,17845.5,17845.5,25237.348127329067,1470.5,1470.5,2079.6010434696364,1550.5,1550.5,2192.738128459484,0.06961325966850825,0.06961325966850825,0.09844801594420435,,,
getActivity_AndroidProject,5.574226680298693,5.574226680298693,5.389918865777396,3361.0,3361.0,1.4142135623730951,6.289010203513665,6.289010203513665,6.085599349245673,3789.5,3789.5,3.5355339059327378,17248.5,17248.5,4553.06056406018,32.26488268742328,32.26488268742328,35.22565803756216,2296.5,2296.5,405.1721856198917,1064.5,1064.5,406.5863991822648,86.0,86.0,0.0,857.5,857.5,2.1213203435596424,2415.5,2415.5,3416.0328599122113,200.0,200.0,282.842712474619,204.5,204.5,289.20667350529794,0.17383324593602514,0.17383324593602514,0.24583733399406446,,,
getActivity_XXPermissions,6.5582797022212365,6.5582797022212365,4.816299198597972,2577.5,2577.5,911.4606409494597,6.81695482881756,6.81695482881756,6.564507909245727,2223.0,2223.0,0.0,8375.0,8375.0,816.0012254892758,26.887233441604295,26.887233441604295,27.23364697901625,1594.5,1594.5,429.21381618023435,983.0,983.0,482.2468247692254,76.0,76.0,0.0,441.0,441.0,0.0,1054.5,1054.5,1491.2882015224288,249.5,249.5,352.8462838120872,168.5,168.5,238.2949852598665,0.18590998043052834,0.18590998043052834,0.2629164157053699,,,
gocd_gocd,5.792112600929482,5.792112600929482,5.4279115635205395,59057.0,59057.0,9893.838082362174,4.997847108046372,4.997847108046372,5.119693384932434,46580.0,46580.0,12.727922061357855,246095.0,246095.0,30971.27701597078,28.10291259557118,28.10291259557118,30.36416829434321,37853.5,37853.5,3315.6236969837214,21203.5,21203.5,13209.461779345895,1980.0,1980.0,0.0,4952.0,4952.0,2.8284271247461903,74019.5,74019.5,104679.38078007531,5590.5,5590.5,7906.160920446788,6227.0,6227.0,8806.307852897264,0.00408235711750085,0.00408235711750085,0.005773324802020037,,,
goldze_MVVMHabit,3.368243901624192,3.368243901624192,2.201253092278437,1805.5,1805.5,331.6330803764908,4.125479545872148,4.125479545872148,3.258330424863396,2051.0,2051.0,0.0,8216.5,8216.5,1263.5998179803605,17.530773064138042,17.530773064138042,15.594845021519179,1308.5,1308.5,234.05234457274722,497.0,497.0,97.58073580374356,88.0,88.0,0.0,431.0,431.0,0.0,1118.0,1118.0,1581.0907627331203,109.0,109.0,154.14927829866735,140.0,140.0,197.9898987322333,0.17317939609236235,0.17317939609236235,0.24491265067740103,,,
google_agera,5.741687782306929,5.741687782306929,4.208068252450277,3428.5,3428.5,1273.499312916972,4.089297124600639,4.089297124600639,3.9749341261908318,2001.0,2001.0,0.0,9439.0,9439.0,2061.9233739399724,21.337771290073814,21.337771290073814,22.964128206554147,2443.0,2443.0,859.8418459228418,985.5,985.5,413.6574669941303,53.0,53.0,0.0,221.0,221.0,0.0,2628.0,2628.0,3716.553241916494,106.5,106.5,150.61374439273462,131.0,131.0,185.26197667087544,0.0824281150159744,0.0824281150159744,0.11657095817644036,,,
google_android-,3.618857442348008,3.618857442348008,2.0332803608873804,1517.5,1517.5,630.0321420372138,4.930566037735849,4.930566037735849,4.3141518634807925,1692.0,1692.0,0.0,8025.5,8025.5,973.686037693876,24.62799790356394,24.62799790356394,23.300265419170277,900.0,900.0,322.44069222106566,617.5,617.5,307.59144981614816,170.0,170.0,0.0,179.0,179.0,0.0,1133.0,1133.0,1602.3039661687167,144.5,144.5,204.35385976291224,141.5,141.5,200.11121907579295,0.01277777777777775,0.01277777777777775,0.018070506630322843,,,
google_closure-compiler,6.223499845723081,6.223499845723081,4.520165174032864,67338.0,67338.0,59462.023443539154,13.095162945750648,13.095162945750648,15.958484889639568,65444.5,65444.5,20.506096654409877,279134.0,279134.0,41263.923322922165,60.872612906765255,60.872612906765255,76.30381867376792,37185.5,37185.5,26862.279510495755,30152.5,30152.5,32599.7439330434,2857.5,2857.5,0.7071067811865476,8258.5,8258.5,4.949747468305833,66439.5,66439.5,93959.64197728725,11089.5,11089.5,15682.921299936437,31972.0,31972.0,45215.2360161926,0.07798964935100874,0.07798964935100874,0.11029401983691861,,,
google_error-prone,5.542183541910264,5.542183541910264,4.963580431058419,29177.5,29177.5,1847.6700192404487,4.908598042077982,4.908598042077982,4.578591793914789,25073.0,25073.0,12.727922061357855,95317.0,95317.0,15405.028334930124,20.061803903739737,20.061803903739737,20.41157344023742,23137.0,23137.0,1255.8216433873083,6040.5,6040.5,3103.4916626277573,918.5,918.5,0.7071067811865476,2551.0,2551.0,5.656854249492381,27166.5,27166.5,38419.23274220869,2035.5,2035.5,2878.631706210435,1995.5,1995.5,2822.063163715511,0.04576971798119875,0.04576971798119875,0.06472815591500299,,,
google_google-java-format,5.588512742487637,5.588512742487637,2.510403899917367,2886.0,2886.0,2363.150862725442,9.077012805883099,9.077012805883099,9.722014451758502,2632.0,2632.0,0.0,11632.0,11632.0,1583.9191898578665,43.04075060225688,43.04075060225688,48.42846765679283,1696.0,1696.0,1062.0743853421943,1190.0,1190.0,1301.0764773832475,245.0,245.0,0.0,259.0,259.0,0.0,2612.0,2612.0,3693.925824918524,442.0,442.0,625.0823945689081,698.5,698.5,987.8281733176069,0.1112970711297071,0.1112970711297071,0.15739782744403483,,,
google_grafika,5.275091951356904,5.275091951356904,4.100746036306942,1117.0,1117.0,388.90872965260115,7.887918751449684,7.887918751449684,7.819974470371907,1382.0,1382.0,0.0,8361.0,8361.0,2367.393503412561,54.4192236323271,54.4192236323271,60.82244150101853,689.0,689.0,41.012193308819754,428.0,428.0,347.8965363437814,70.0,70.0,0.0,287.0,287.0,0.0,1025.5,1025.5,1450.276008213609,77.0,77.0,108.89444430272832,72.5,72.5,102.5304832720494,0.310580204778157,0.310580204778157,0.43922673780188276,,,
google_guava,3.9452607617135382,3.9452607617135382,2.404441107780465,51917.0,51917.0,22101.32955276673,4.088387025230018,4.088387025230018,3.7469285167600073,43301.0,43301.0,14.142135623730951,221712.0,221712.0,45943.55600081474,22.91752600748214,22.91752600748214,23.515622059388843,41392.5,41392.5,19118.046042940685,10524.5,10524.5,2983.283509826044,3950.0,3950.0,0.0,3502.0,3502.0,9.899494936611665,43689.5,43689.5,61786.28343329934,2534.5,2534.5,3584.3242738346094,2726.0,2726.0,3855.1461710290573,0.0859868377318354,0.0859868377318354,0.1216037521059362,,,
google_physical-web,4.705294273947124,4.705294273947124,2.7194066093261036,1591.0,1591.0,787.7169542418139,5.104955493556529,5.104955493556529,4.792252514318952,1325.0,1325.0,0.0,6634.5,6634.5,1197.131780548825,27.726268765776542,27.726268765776542,28.607927370470136,995.5,995.5,351.4320702497141,595.5,595.5,436.2848839920998,59.0,59.0,0.0,212.0,212.0,0.0,1181.0,1181.0,1670.1862171626253,98.0,98.0,138.59292911256333,107.5,107.5,152.02795795510772,0.1716321243523316,0.1716321243523316,0.24272447799797292,,,
google_tsunami-security-scanner,5.66386177046112,5.66386177046112,3.7997552073743863,3146.5,3146.5,1048.63935649965,3.678513697464693,3.678513697464693,3.3223611239747206,1736.0,1736.0,0.0,7593.0,7593.0,1373.2013690642752,17.403277607622936,17.403277607622936,17.44126040312227,2012.5,2012.5,296.2777413171634,1134.0,1134.0,752.3616151824866,47.0,47.0,0.0,80.0,80.0,0.0,3310.5,3310.5,4681.753998236131,121.0,121.0,171.1198410471445,119.5,119.5,168.99852070358486,0.04977029096477795,0.04977029096477795,0.07038582048564408,,,
graphhopper_graphhopper,6.347717564923993,6.347717564923993,4.629183891475072,20403.0,20403.0,10363.35698507004,7.466824846755391,7.466824846755391,7.794913130349078,17636.0,17636.0,2.8284271247461903,87880.5,87880.5,15507.558818202173,40.63076268255157,40.63076268255157,45.401347680689746,11722.0,11722.0,3551.0902551188415,8681.0,8681.0,6812.266729951199,1284.0,1284.0,0.0,2358.0,2358.0,0.0,17690.5,17690.5,25018.145025161237,2061.0,2061.0,2914.694152050949,1922.0,1922.0,2718.118466881089,0.05764966740576495,0.05764966740576495,0.08152894151153095,,,
graphql-java_graphql-java,7.18697437526615,7.18697437526615,6.631443099031301,18970.0,18970.0,4187.486358186735,5.851918982310754,5.851918982310754,6.078194643423805,13663.0,13663.0,26.870057685088806,60999.0,60999.0,12866.51499047042,28.95600873309315,28.95600873309315,32.59017410072022,11564.5,11564.5,1177.3327906756017,7405.5,7405.5,3010.1535675111327,651.5,651.5,0.7071067811865476,1439.5,1439.5,0.7071067811865476,10331.5,10331.5,14610.947419657632,1395.0,1395.0,1972.8279195104676,1875.5,1875.5,2652.3575362307397,0.0840546697038724,0.0840546697038724,0.11887125387600725,,,
guardianproject_haven,5.074658965220597,5.074658965220597,4.512987153417841,714.5,714.5,86.97413408594535,7.059281676293475,7.059281676293475,6.808216486267097,931.5,931.5,9.192388155425117,4215.0,4215.0,489.31789258109086,33.5624769571095,33.5624769571095,34.18394633059451,473.5,473.5,92.63098833543772,241.0,241.0,179.60512242138307,27.5,27.5,0.7071067811865476,174.0,174.0,7.0710678118654755,780.5,780.5,1103.7936854322006,49.5,49.5,70.0035713374682,40.5,40.5,57.27564927611035,0.04854368932038835,0.04854368932038835,0.06865114380451917,,,
gunnarmorling_1brc,2.7466954022988506,2.7466954022988506,1.1596144828251802,3752.0,3752.0,2279.7122625454294,7.349762931034483,7.349762931034483,6.710778619606589,7254.0,7254.0,4.242640687119285,42681.5,42681.5,15202.088688729586,50.26074712643678,50.26074712643678,54.85864451071661,2534.5,2534.5,897.3185053257288,1217.5,1217.5,1382.3937572197003,1511.0,1511.0,0.0,1865.0,1865.0,1.4142135623730951,4237.0,4237.0,5992.022863774804,584.0,584.0,825.9007204258875,549.0,549.0,776.4032457428292,0.0206537356321839,0.0206537356321839,0.02920879304470292,,,
guolindev_LitePal,7.818290847419398,7.818290847419398,0.7565236222579016,5016.5,5016.5,4719.937764420205,6.624610166256772,6.624610166256772,6.574709503899881,2266.0,2266.0,0.0,11413.0,11413.0,589.7270555095806,34.22123471569788,34.22123471569788,34.838425161189235,3418.5,3418.5,3410.376005662719,1598.0,1598.0,1309.561758757486,185.0,185.0,0.0,317.0,317.0,0.0,2222.0,2222.0,3142.382535593017,233.5,233.5,330.2188668141177,277.0,277.0,391.7371567773473,0.26591107236268524,0.26591107236268524,0.376055044920483,,,
gzu-liyujiang_AndroidPicker,5.2485012941044085,5.2485012941044085,3.7728625555686373,3057.0,3057.0,1647.5588001646556,7.68933949524813,7.68933949524813,8.102129266783882,3207.0,3207.0,0.0,12833.5,12833.5,1000.5560953789648,32.03444210289409,32.03444210289409,34.821419222538104,1847.0,1847.0,774.9890321804561,1210.0,1210.0,872.5697679841996,105.0,105.0,0.0,646.0,646.0,0.0,1791.5,1791.5,2533.5635969913997,292.0,292.0,412.95036021294374,356.5,356.5,504.16713498600836,0.1191931540342298,0.1191931540342298,0.16856457497723315,,,
h2pl_JavaTutorial,0.16666666666666666,0.16666666666666666,0.23570226039551584,0.5,0.5,0.7071067811865476,1.0,1.0,0.0,3.0,3.0,0.0,11.0,11.0,4.242640687119285,3.666666666666667,3.666666666666667,1.4142135623730956,0.5,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
haifengl_smile,4.607594127969483,4.607594127969483,4.362933049541837,13661.0,13661.0,4806.9118985061505,9.514332726541681,9.514332726541681,10.594813222390993,22675.0,22675.0,15.556349186104045,95351.0,95351.0,7953.537074786286,41.85058384462388,41.85058384462388,47.860974260404674,8334.0,8334.0,1146.92719908458,5327.0,5327.0,3659.98469942157,4642.0,4642.0,0.0,2621.5,2621.5,0.7071067811865476,12779.0,12779.0,18072.23511356578,1253.0,1253.0,1772.009593653488,2095.0,2095.0,2962.777413171634,0.27179830432842483,0.27179830432842483,0.3843808482112683,,,
halo-dev_halo,4.911685761330114,4.911685761330114,5.5728618337914355,9728.0,9728.0,6160.314277697202,3.1067725837626963,3.1067725837626963,2.4320960576403015,7676.0,7676.0,4.242640687119285,45358.0,45358.0,9797.671560120803,19.905231228807377,19.905231228807377,18.32591188460731,7336.0,7336.0,6304.564061059258,2392.0,2392.0,144.2497833620557,144.0,144.0,0.0,662.0,662.0,0.0,17136.0,17136.0,24233.963604825356,611.0,611.0,864.0844866099611,599.0,599.0,847.113923861484,0.0464569775849602,0.0464569775849602,0.0657000877675136,,,
hanks-zyh_HTextView,3.5086000955566172,3.5086000955566172,3.259177791737517,444.5,444.5,119.50104602052653,3.8055422838031534,3.8055422838031534,2.870319738633974,531.0,531.0,0.0,2855.0,2855.0,312.54119728445403,21.305781175346393,21.305781175346393,17.67260187475791,295.0,295.0,123.03657992645927,149.5,149.5,3.5355339059327378,42.0,42.0,0.0,47.0,47.0,0.0,383.5,383.5,542.3509011700819,18.5,18.5,26.16295090390226,19.5,19.5,27.577164466275352,0.00167224080267555,0.00167224080267555,0.0023649056226974336,,,
hazelcast_hazelcast,5.610110497960828,5.610110497960828,5.541068794013084,206708.5,206708.5,66139.23277828372,6.857165217170551,6.857165217170551,7.744274637343558,206966.5,206966.5,82.73149339882606,1020641.5,1020641.5,116619.58588719135,35.98908729603111,35.98908729603111,42.039800737407774,138972.0,138972.0,10813.076897904684,67736.5,67736.5,55326.15588037904,11686.5,11686.5,4.949747468305833,19982.5,19982.5,27.577164466275352,228994.5,228994.5,323847.1276088457,25872.5,25872.5,36589.2403924979,27331.5,27331.5,38652.57798000025,0.0415926840664842,0.0415926840664842,0.058820937902321284,,,
hibernate_hibernate-orm,4.469209304013221,4.469209304013221,5.076363687115713,164575.5,164575.5,57895.781923210954,4.647667336956755,4.647667336956755,4.554640952592225,200613.0,200613.0,62.22539674441618,945759.5,945759.5,172531.93328917405,23.86532205770211,23.86532205770211,25.46186414539321,121588.0,121588.0,71931.14442298273,42987.5,42987.5,14035.362499771782,6110.0,6110.0,1.4142135623730951,26025.5,26025.5,17.67766952966369,152309.5,152309.5,215398.1605782649,10117.5,10117.5,14308.30571730979,11834.0,11834.0,16735.803297123206,0.04016421436093005,0.04016421436093005,0.056800776671287516,,,
hongyangAndroid_AndroidAutoLayout,4.500718907260963,4.500718907260963,4.549850031545648,507.0,507.0,134.35028842544403,4.278756290438533,4.278756290438533,3.685241272618171,537.0,537.0,0.0,2111.0,2111.0,366.2813126546316,18.077042894799902,18.077042894799902,17.40553593498705,335.0,335.0,169.7056274847714,172.0,172.0,35.35533905932738,12.0,12.0,0.0,51.0,51.0,0.0,231.5,231.5,327.3904396893715,25.5,25.5,36.062445840513924,21.0,21.0,29.698484809834994,0.00311526479750775,0.00311526479750775,0.004405649727018933,,,
hongyangAndroid_FlowLayout,3.3382352941176476,3.3382352941176476,2.9740079326375386,145.0,145.0,56.568542494923804,2.8617647058823525,2.8617647058823525,1.7344913397340604,139.0,139.0,0.0,752.0,752.0,82.02438661763951,15.994117647058824,15.994117647058824,11.072460303050528,105.5,105.5,58.68986283848344,39.5,39.5,2.1213203435596424,11.0,11.0,0.0,21.0,21.0,0.0,107.5,107.5,152.02795795510772,5.0,5.0,7.0710678118654755,5.0,5.0,7.0710678118654755,0.0176470588235294,0.0176470588235294,0.024956709924231074,,,
hongyangAndroid_okhttputils,3.5287234042553193,3.5287234042553193,2.7878060968907925,375.5,375.5,13.435028842544403,3.9585106382978723,3.9585106382978723,3.028523298996851,427.0,427.0,0.0,1776.0,1776.0,261.6295090390226,17.392249240121583,17.392249240121583,15.021828041784614,238.5,238.5,31.81980515339464,137.0,137.0,18.384776310850235,25.0,25.0,0.0,70.0,70.0,0.0,281.0,281.0,397.39401102683973,18.0,18.0,25.45584412271571,18.5,18.5,26.16295090390226,0.02978723404255315,0.02978723404255315,0.04212551036856022,,,
houbb_sensitive-word,4.13241773962804,4.13241773962804,2.000050013189624,1574.0,1574.0,461.033621333629,2.6907773009060563,2.6907773009060563,1.952086794994118,916.0,916.0,0.0,3844.5,3844.5,424.9711754931151,11.746161182641869,11.746161182641869,9.441376065405159,838.5,838.5,218.4959953866432,735.5,735.5,242.5376259469858,71.0,71.0,0.0,40.0,40.0,0.0,738.5,738.5,1044.3967158125306,35.5,35.5,50.204581464244875,32.0,32.0,45.254833995939045,0.17453505007153075,0.17453505007153075,0.24682983492062602,,,
hs-web_hsweb-framework,4.7306904666383245,4.7306904666383245,4.730234980722764,5607.5,5607.5,1754.3319241238244,3.881716945204577,3.881716945204577,3.1624750922977753,5186.5,5186.5,2.1213203435596424,21403.5,21403.5,4575.687981058149,17.41060658341467,17.41060658341467,16.468259469025096,4012.5,4012.5,1699.1775951912737,1595.0,1595.0,55.154328932550705,210.0,210.0,0.0,866.0,866.0,0.0,5074.0,5074.0,7175.7196154810845,287.0,287.0,405.87929240107826,307.5,307.5,434.8706704297267,0.07664233576642335,0.07664233576642335,0.10838863069282843,,,
ikew0ng_SwipeBackLayout,4.066942719116632,4.066942719116632,3.3622951845240254,194.0,194.0,110.30865786510141,13.681331953071084,13.681331953071084,15.457041919042995,443.0,443.0,0.0,1490.0,1490.0,205.0609665440988,49.59368530020703,49.59368530020703,58.321669555940126,113.5,113.5,33.23401871576773,80.5,80.5,77.07463914933368,15.0,15.0,0.0,117.0,117.0,0.0,200.5,200.5,283.5498192558056,33.0,33.0,46.66904755831214,32.5,32.5,45.96194077712559,0.2236024844720497,0.2236024844720497,0.3162216661206921,,,
iluwatar_java-design-patterns,3.629428558793733,3.629428558793733,2.165271703967297,9847.5,9847.5,103.94469683442249,2.3016595956239048,2.3016595956239048,1.3930501818816543,6225.0,6225.0,0.0,31950.5,31950.5,4997.123622645331,12.372658135853358,12.372658135853358,8.997642951452256,6040.5,6040.5,487.19657223753126,3807.0,3807.0,591.1412690719537,311.0,311.0,0.0,306.0,306.0,0.0,6567.0,6567.0,9287.140464104115,306.5,306.5,433.4564568673536,324.0,324.0,458.2051942088828,0.1916243654822335,0.1916243654822335,0.2709977765461134,,,
ityouknow_spring-cloud-examples,2.2603603603603606,2.2603603603603606,3.1201883011276665,136.0,136.0,186.67619023324855,1.177027027027027,1.177027027027027,0.17391004618371864,78.0,78.0,0.0,324.5,324.5,92.63098833543772,5.0,5.0,2.1213203435596424,119.0,119.0,165.46298679765212,17.0,17.0,21.213203435596427,0.0,0.0,0.0,2.0,2.0,0.0,37.0,37.0,52.32590180780452,0.5,0.5,0.7071067811865476,0.5,0.5,0.7071067811865476,0.0135135135135135,0.0135135135135135,0.01911099408612289,,,
jOOQ_jOOQ,6.965902974107272,6.965902974107272,8.275944986267712,48040.0,48040.0,7919.595949289333,12.426806020154782,12.426806020154782,15.313248508931252,76990.5,76990.5,9.192388155425117,206356.5,206356.5,22790.758664423614,35.57123201526985,35.57123201526985,44.71821482308045,33132.5,33132.5,1754.3319241238244,14907.5,14907.5,6165.2640251655075,1879.0,1879.0,0.0,10879.0,10879.0,2.8284271247461903,36532.5,36532.5,51664.75696739509,6013.5,6013.5,8504.373257330608,52477.0,52477.0,74213.6851126529,0.2012397723968933,0.2012397723968933,0.2845960154125613,,,
jagrosh_MusicBot,6.778997346739282,6.778997346739282,5.406755093593862,1062.0,1062.0,107.48023074035522,6.040916073174137,6.040916073174137,5.218825247768664,905.0,905.0,0.0,3639.0,3639.0,647.7098115668775,26.15805055159894,26.15805055159894,25.308359876328304,607.5,607.5,27.577164466275352,454.5,454.5,135.0573952066306,26.0,26.0,0.0,171.0,171.0,0.0,995.5,995.5,1407.849601342416,27.0,27.0,38.18376618407357,23.0,23.0,32.526911934581186,0.01558441558441555,0.01558441558441555,0.022039691881139096,,,
